Order_ID,Order_Date,Year,Quarter,Month,Month_Name,Year_Month,Customer_ID,Customer_Name,Customer_Segment,Customer_Since,Customer_Tenure_Days,Customer_Tenure_Years,City,State,Region,Product_ID,Product_Name,Category,Subcategory,Brand,Sales_Channel,Quantity,Unit_Price,Discount,Discount_Percent,Discount_Amount,Discount_Per_Unit,Unit_Cost,Gross_Sales,Revenue,Revenue_Per_Unit,COGS,Gross_Profit,Profit_Per_Unit,Gross_Margin,Day_Name
ORD02359,2025-03-11,2025,Q1,3,March,2025-03,CUS0410,Adweta Lad,Consumer,2024-10-18,144,0.3942505133470226,Delhi,Delhi,North,PROD043,Resistance Bands,Sports & Fitness,Fitness Equipment,ActiveLife,Store,1,814.68,0.1,10,81.47,81.47,431.78,814.68,733.21,733.21,431.78,301.43,301.43,0.4111100503266458,Tuesday
ORD02360,2023-05-04,2023,Q2,5,May,2023-05,CUS0896,Jagrati Guha,Corporate,2022-05-28,341,0.9336071184120466,Hyderabad,Telangana,South,PROD013,Computer Desk,Furniture,Office Furniture,WorkPro,Online,3,7875.38,0.05,5,1181.31,393.77,5276.5,23626.14,22444.83,7481.610000000001,15829.5,6615.33,2205.11,0.2947373626799579,Thursday
ORD02361,2025-07-02,2025,Q3,7,July,2025-07,CUS0827,Siddharth Hans,Small Business,2022-01-28,1251,3.425051334702259,Noida,Uttar Pradesh,North,PROD028,Staple Pack,Office Supplies,Desk Supplies,WriteWell,Store,7,124.78,0.0,0,0.0,0.0,62.39,873.46,873.46,124.78,436.73,436.73,62.39,0.5,Wednesday
ORD02362,2025-05-19,2025,Q2,5,May,2025-05,CUS0021,Simon Tata,Consumer,2024-05-14,370,1.013004791238878,New Delhi,Delhi,North,PROD034,Water Bottle,Home & Lifestyle,Kitchen,LifePlus,Online,3,706.17,0.1,10,211.85,70.61666666666666,388.39,2118.51,1906.66,635.5533333333334,1165.17,741.49,247.1633333333333,0.3888947164150923,Monday
ORD02363,2024-10-15,2024,Q4,10,October,2024-10,CUS0872,Pratyush Memon,Corporate,2021-10-31,1080,2.956878850102669,Pune,Maharashtra,West,PROD008,Noise Cancelling Headphones,Electronics,Audio,SoundMax,Store,11,7670.36,0.05,5,4218.7,383.5181818181818,4755.62,84373.96,80155.26,7286.841818181818,52311.82,27843.44,2531.221818181818,0.3473688439161697,Tuesday
ORD02364,2025-03-23,2025,Q1,3,March,2025-03,CUS0684,Upkaar Venkataraman,Small Business,2024-10-14,160,0.4380561259411362,Mangaluru,Karnataka,South,PROD005,Webcam,Electronics,Computer Accessories,ViewPro,Online,8,2565.85,0.1,10,2052.68,256.585,1590.83,20526.8,18474.12,2309.265,12726.64,5747.48,718.435,0.3111098119964578,Sunday
ORD02365,2024-12-23,2024,Q4,12,December,2024-12,CUS0765,Ati Sehgal,Small Business,2022-04-07,991,2.713210130047913,Vadodara,Gujarat,West,PROD040,Humidifier,Home & Lifestyle,Home Essentials,AirPure,Store,4,4771.35,0.05,5,954.27,238.5675,3149.09,19085.4,18131.13,4532.7825,12596.36,5534.77,1383.6925,0.3052633785097785,Monday
ORD02366,2025-12-01,2025,Q4,12,December,2025-12,CUS0649,Robert Rajagopalan,Small Business,2025-10-11,51,0.1396303901437372,Hyderabad,Telangana,South,PROD026,Desk Organizer,Office Supplies,Desk Supplies,OrganizeIt,Store,8,517.32,0.1,10,413.86,51.7325,284.53,4138.56,3724.7,465.5875,2276.24,1448.46,181.0575,0.3888796413133944,Monday
ORD02367,2025-11-04,2025,Q4,11,November,2025-11,CUS0695,Frado Kothari,Small Business,2025-09-16,49,0.134154688569473,Coimbatore,Tamil Nadu,South,PROD023,Notebook,Office Supplies,Writing & Paper,PaperPlus,Online,8,184.28,0.15,15,221.14,27.6425,95.83,1474.24,1253.1,156.6375,766.64,486.46,60.8075,0.3882052509775756,Tuesday
ORD02368,2023-12-11,2023,Q4,12,December,2023-12,CUS0657,Pavani Chaudry,Small Business,2023-02-09,305,0.8350444900752909,Surat,Gujarat,West,PROD016,Bookshelf,Furniture,Storage,HomeSpace,Store,1,5928.87,0.05,5,296.44,296.44,3913.05,5928.87,5632.43,5632.43,3913.05,1719.38,1719.38,0.3052643352869011,Monday
ORD02369,2025-02-19,2025,Q1,2,February,2025-02,CUS0640,Ijaya Pandey,Small Business,2024-11-23,88,0.2409308692676249,Mysuru,Karnataka,South,PROD010,Soundbar,Electronics,Audio,AudioWave,Store,1,9145.59,0.15,15,1371.84,1371.84,5853.18,9145.59,7773.75,7773.75,5853.18,1920.57,1920.57,0.2470583695127834,Wednesday
ORD02370,2023-11-03,2023,Q4,11,November,2023-11,CUS0257,Kamya Chokshi,Consumer,2022-12-28,310,0.8487337440109514,Lucknow,Uttar Pradesh,North,PROD015,Folding Table,Furniture,Office Furniture,HomeSpace,Online,1,4451.08,0.0,0,0.0,0.0,2848.69,4451.08,4451.08,4451.08,2848.69,1602.39,1602.39,0.360000269597491,Friday
ORD02371,2024-07-22,2024,Q3,7,July,2024-07,CUS0461,Chandani Soman,Consumer,2021-02-21,1247,3.41409993155373,Delhi,Delhi,North,PROD040,Humidifier,Home & Lifestyle,Home Essentials,AirPure,Online,1,4829.16,0.0,0,0.0,0.0,3187.25,4829.16,4829.16,4829.16,3187.25,1641.91,1641.91,0.3399990888684575,Monday
ORD02372,2024-02-18,2024,Q1,2,February,2024-02,CUS0388,Ryan Barman,Consumer,2023-09-08,163,0.4462696783025325,Mumbai,Maharashtra,West,PROD035,Lunch Box,Home & Lifestyle,Kitchen,LifePlus,Store,2,595.97,0.1,10,119.19,59.595,321.82,1191.94,1072.75,536.375,643.64,429.11,214.555,0.4000093218364018,Sunday
ORD02373,2024-10-24,2024,Q4,10,October,2024-10,CUS0715,Ojas Prabhu,Small Business,2022-01-30,998,2.732375085557837,Nagpur,Maharashtra,West,PROD001,Wireless Mouse,Electronics,Computer Accessories,NovaTech,Store,1,861.02,0.1,10,86.1,86.1,499.39,861.02,774.92,774.92,499.39,275.53,275.53,0.3555592835389459,Thursday
ORD02374,2025-12-28,2025,Q4,12,December,2025-12,CUS0876,Kamya Lad,Corporate,2025-12-25,3,0.008213552361396304,Chennai,Tamil Nadu,South,PROD007,Wireless Earbuds,Electronics,Audio,SoundMax,Online,11,3506.57,0.15,15,5785.84,525.9854545454546,2103.94,38572.27,32786.43,2980.584545454546,23143.34,9643.09,876.6445454545454,0.2941183288329958,Sunday
ORD02375,2024-11-05,2024,Q4,11,November,2024-11,CUS0917,Jagvi Munshi,Corporate,2024-08-16,81,0.2217659137577002,Siliguri,West Bengal,East,PROD044,Fitness Tracker,Sports & Fitness,Fitness Equipment,FitTech,Online,8,3923.2,0.2,20,6277.12,784.64,2393.15,31385.6,25108.48,3138.56,19145.2,5963.28,745.41,0.2375006372349103,Tuesday
ORD02376,2023-09-23,2023,Q3,9,September,2023-09,CUS0576,Girish Wable,Consumer,2021-05-13,863,2.362765229295003,Mangaluru,Karnataka,South,PROD026,Desk Organizer,Office Supplies,Desk Supplies,OrganizeIt,Online,2,505.58,0.1,10,101.12,50.56,278.07,1011.16,910.04,455.02,556.14,353.9,176.95,0.388884005098677,Saturday
ORD02377,2024-10-28,2024,Q4,10,October,2024-10,CUS0751,Banjeet Kale,Small Business,2023-10-16,378,1.034907597535934,Durgapur,West Bengal,East,PROD019,Drawer Unit,Furniture,Storage,HomeSpace,Store,6,4145.64,0.1,10,2487.38,414.5633333333333,2694.67,24873.84,22386.46,3731.076666666666,16168.02,6218.44,1036.406666666667,0.2777768347474321,Monday
ORD02378,2024-05-19,2024,Q2,5,May,2024-05,CUS0781,Daksh Kaul,Small Business,2022-11-11,555,1.519507186858316,Ahmedabad,Gujarat,West,PROD020,Office Storage Box,Furniture,Storage,OrganizeIt,Online,8,1184.4,0.0,0,0.0,0.0,710.64,9475.2,9475.2,1184.4,5685.12,3790.08,473.76,0.4,Sunday
ORD02379,2025-06-06,2025,Q2,6,June,2025-06,CUS0357,William More,Consumer,2024-12-28,160,0.4380561259411362,Nagpur,Maharashtra,West,PROD009,Portable Speaker,Electronics,Audio,AudioWave,Online,2,4667.34,0.1,10,933.47,466.735,2753.73,9334.68,8401.21,4200.605,5507.46,2893.75,1446.875,0.3444444312188364,Friday
ORD02380,2025-02-05,2025,Q1,2,February,2025-02,CUS0839,Vaishnavi Luthra,Small Business,2024-03-03,339,0.9281314168377823,Ahmedabad,Gujarat,West,PROD021,Ballpoint Pen Pack,Office Supplies,Writing & Paper,WriteWell,Store,8,251.93,0.1,10,201.54,25.1925,120.93,2015.44,1813.9,226.7375,967.44,846.46,105.8075,0.4666519653784663,Wednesday
ORD02381,2024-04-13,2024,Q2,4,April,2024-04,CUS0872,Pratyush Memon,Corporate,2021-10-31,895,2.45037645448323,Pune,Maharashtra,West,PROD026,Desk Organizer,Office Supplies,Desk Supplies,OrganizeIt,Store,4,503.61,0.15,15,302.17,75.5425,276.99,2014.44,1712.27,428.0675,1107.96,604.31,151.0775,0.3529291525285148,Saturday
ORD02382,2025-12-29,2025,Q4,12,December,2025-12,CUS0876,Kamya Lad,Corporate,2025-12-25,4,0.01095140314852841,Chennai,Tamil Nadu,South,PROD035,Lunch Box,Home & Lifestyle,Kitchen,LifePlus,Store,11,584.95,0.1,10,643.45,58.49545454545455,315.87,6434.45,5791.0,526.4545454545455,3474.57,2316.43,210.5845454545454,0.4000051804524262,Monday
ORD02383,2023-10-31,2023,Q4,10,October,2023-10,CUS0700,Jalsa Nadig,Small Business,2022-02-15,623,1.705681040383299,Mangaluru,Karnataka,South,PROD039,Air Purifier,Home & Lifestyle,Home Essentials,AirPure,Online,1,11514.7,0.1,10,1151.47,1151.47,8060.29,11514.7,10363.23,10363.23,8060.29,2302.94,2302.94,0.2222222222222222,Tuesday
ORD02384,2025-12-06,2025,Q4,12,December,2025-12,CUS0831,Eshana Majumdar,Small Business,2025-06-03,186,0.5092402464065708,Warangal,Telangana,South,PROD004,Laptop Stand,Electronics,Computer Accessories,TechCore,Online,2,1560.06,0.15,15,468.02,234.01,858.03,3120.12,2652.1,1326.05,1716.06,936.04,468.02,0.3529429508691226,Saturday
ORD02385,2024-07-19,2024,Q3,7,July,2024-07,CUS0453,Jagat Dave,Consumer,2021-10-28,995,2.724161533196441,Lucknow,Uttar Pradesh,North,PROD038,LED Light Strip,Home & Lifestyle,Home Essentials,LightPro,Store,2,1029.13,0.05,5,102.91,51.455,566.02,2058.26,1955.35,977.675,1132.04,823.31,411.655,0.4210550540823894,Friday
ORD02386,2023-01-07,2023,Q1,1,January,2023-01,CUS0878,Ekavir Sodhi,Corporate,2022-08-28,132,0.3613963039014374,Lucknow,Uttar Pradesh,North,PROD015,Folding Table,Furniture,Office Furniture,HomeSpace,Store,7,4375.5,0.05,5,1531.43,218.7757142857143,2800.32,30628.5,29097.07,4156.724285714286,19602.24,9494.83,1356.404285714286,0.3263156737087274,Saturday
ORD02387,2025-10-17,2025,Q4,10,October,2025-10,CUS0557,Yatan Tata,Consumer,2025-09-07,40,0.109514031485284,Mysuru,Karnataka,South,PROD006,Bluetooth Speaker,Electronics,Audio,SoundMax,Online,3,2262.41,0.05,5,339.36,113.12,1312.2,6787.23,6447.87,2149.29,3936.6,2511.27,837.09,0.3894728026464553,Friday
ORD02388,2023-09-04,2023,Q3,9,September,2023-09,CUS0712,Dayamai Gill,Small Business,2022-01-07,605,1.656399726214921,Kolkata,West Bengal,East,PROD005,Webcam,Electronics,Computer Accessories,ViewPro,Store,6,2536.46,0.05,5,760.94,126.8233333333333,1572.61,15218.76,14457.82,2409.636666666667,9435.66,5022.16,837.0266666666666,0.3473663387702987,Monday
ORD02389,2025-12-25,2025,Q4,12,December,2025-12,CUS0503,Nathaniel Ravi,Consumer,2025-04-11,258,0.7063655030800822,Kanpur,Uttar Pradesh,North,PROD044,Fitness Tracker,Sports & Fitness,Fitness Equipment,FitTech,Store,1,4009.4,0.1,10,400.94,400.94,2445.73,4009.4,3608.46,3608.46,2445.73,1162.73,1162.73,0.322223330728344,Thursday
ORD02390,2025-12-30,2025,Q4,12,December,2025-12,CUS0481,Laksh Chopra,Consumer,2025-12-29,1,0.002737850787132101,Pune,Maharashtra,West,PROD016,Bookshelf,Furniture,Storage,HomeSpace,Store,2,6211.62,0.05,5,621.16,310.58,4099.67,12423.24,11802.08,5901.04,8199.34,3602.74,1801.37,0.3052631400566679,Tuesday
ORD02391,2025-05-13,2025,Q2,5,May,2025-05,CUS0444,Widisha Bajaj,Consumer,2021-10-07,1314,3.597535934291581,Madurai,Tamil Nadu,South,PROD013,Computer Desk,Furniture,Office Furniture,WorkPro,Online,1,8121.31,0.05,5,406.07,406.07,5441.28,8121.31,7715.24,7715.24,5441.28,2273.96,2273.96,0.2947361326413696,Tuesday
ORD02392,2023-11-18,2023,Q4,11,November,2023-11,CUS0134,Fiyaz Sangha,Consumer,2022-02-26,630,1.724845995893224,Kanpur,Uttar Pradesh,North,PROD017,Filing Cabinet,Furniture,Storage,WorkPro,Online,2,6917.41,0.0,0,0.0,0.0,4842.19,13834.82,13834.82,6917.41,9684.38,4150.44,2075.22,0.2999995663116686,Saturday
ORD02393,2024-02-10,2024,Q1,2,February,2024-02,CUS0805,Keya Dyal,Small Business,2021-08-22,902,2.469541409993155,Ahmedabad,Gujarat,West,PROD029,Scissors,Office Supplies,Desk Supplies,WriteWell,Store,6,179.21,0.0,0,0.0,0.0,96.77,1075.26,1075.26,179.21,580.62,494.64,82.44,0.4600189721555717,Saturday
ORD02394,2025-12-25,2025,Q4,12,December,2025-12,CUS0876,Kamya Lad,Corporate,2025-12-25,0,0.0,Chennai,Tamil Nadu,South,PROD035,Lunch Box,Home & Lifestyle,Kitchen,LifePlus,Online,9,577.71,0.15,15,779.91,86.65666666666667,311.96,5199.39,4419.48,491.0533333333333,2807.64,1611.84,179.0933333333333,0.3647125906215211,Thursday
ORD02395,2025-11-29,2025,Q4,11,November,2025-11,CUS0211,Wishi Manne,Consumer,2025-05-01,212,0.5804243668720055,Pune,Maharashtra,West,PROD046,Running Shoes,Sports & Fitness,Sports Accessories,SportMax,Online,2,3374.61,0.1,10,674.92,337.46,2159.75,6749.22,6074.3,3037.15,4319.5,1754.8,877.4,0.2888892547289399,Saturday
ORD02396,2025-03-21,2025,Q1,3,March,2025-03,CUS0882,Luke Mutti,Corporate,2022-07-15,980,2.683093771389459,Delhi,Delhi,North,PROD011,Ergonomic Office Chair,Furniture,Office Furniture,WorkPro,Store,10,7609.75,0.05,5,3804.88,380.488,4946.34,76097.5,72292.62,7229.262,49463.4,22829.22,2282.922,0.3157890805451511,Friday
ORD02397,2023-03-22,2023,Q1,3,March,2023-03,CUS0303,Gavin Wali,Consumer,2022-10-31,142,0.3887748117727584,Chennai,Tamil Nadu,South,PROD024,Spiral Notebook,Office Supplies,Writing & Paper,PaperPlus,Online,3,245.6,0.0,0,0.0,0.0,125.26,736.8,736.8,245.6,375.78,361.02,120.34,0.4899837133550489,Wednesday
ORD02398,2023-10-14,2023,Q4,10,October,2023-10,CUS0951,Hritik Sachdeva,Corporate,2021-05-25,872,2.387405886379192,Ahmedabad,Gujarat,West,PROD039,Air Purifier,Home & Lifestyle,Home Essentials,AirPure,Store,2,12512.34,0.1,10,2502.47,1251.235,8758.64,25024.68,22522.21,11261.105,17517.28,5004.93,2502.465,0.2222219755521328,Saturday
ORD02399,2025-01-07,2025,Q1,1,January,2025-01,CUS0258,Aryan Narang,Consumer,2022-11-19,780,2.135523613963039,Noida,Uttar Pradesh,North,PROD023,Notebook,Office Supplies,Writing & Paper,PaperPlus,Store,3,175.23,0.0,0,0.0,0.0,91.12,525.69,525.69,175.23,273.36,252.33,84.11,0.4799977172858528,Tuesday
ORD02400,2024-10-14,2024,Q4,10,October,2024-10,CUS0989,Aahana Zachariah,Corporate,2023-05-29,504,1.379876796714579,Mysuru,Karnataka,South,PROD029,Scissors,Office Supplies,Desk Supplies,WriteWell,Store,7,184.52,0.05,5,64.58,9.225714285714286,99.64,1291.64,1227.06,175.2942857142857,697.48,529.58,75.65428571428572,0.4315844375988135,Monday
ORD02401,2023-11-14,2023,Q4,11,November,2023-11,CUS0641,Chameli Chad,Small Business,2022-02-21,631,1.727583846680356,Delhi,Delhi,North,PROD017,Filing Cabinet,Furniture,Storage,WorkPro,Store,1,6927.19,0.15,15,1039.08,1039.08,4849.03,6927.19,5888.11,5888.11,4849.03,1039.08,1039.08,0.1764708879419712,Tuesday
ORD02402,2025-08-11,2025,Q3,8,August,2025-08,CUS0766,Yatan Merchant,Small Business,2025-03-31,133,0.3641341546885695,Ahmedabad,Gujarat,West,PROD019,Drawer Unit,Furniture,Storage,HomeSpace,Online,2,3846.1,0.05,5,384.61,192.305,2499.97,7692.2,7307.59,3653.795,4999.94,2307.65,1153.825,0.3157881052439998,Monday
ORD02403,2024-04-06,2024,Q2,4,April,2024-04,CUS0387,Balhaar Memon,Consumer,2022-09-19,565,1.546885694729637,Durgapur,West Bengal,East,PROD018,Storage Rack,Furniture,Storage,HomeSpace,Online,1,5238.32,0.1,10,523.83,523.83,3509.67,5238.32,4714.49,4714.49,3509.67,1204.82,1204.82,0.2555568046596768,Saturday
ORD02404,2024-01-08,2024,Q1,1,January,2024-01,CUS0707,Arunima Chacko,Small Business,2023-08-21,140,0.3832991101984942,Kanpur,Uttar Pradesh,North,PROD024,Spiral Notebook,Office Supplies,Writing & Paper,PaperPlus,Store,1,261.25,0.05,5,13.06,13.06,133.24,261.25,248.19,248.19,133.24,114.95,114.95,0.4631532293807164,Monday
ORD02405,2023-02-09,2023,Q1,2,February,2023-02,CUS0726,Ekaja Madan,Small Business,2021-08-30,528,1.44558521560575,Mysuru,Karnataka,South,PROD049,Badminton Racket,Sports & Fitness,Sports Accessories,SportMax,Store,6,1830.65,0.15,15,1647.58,274.5966666666666,1080.08,10983.9,9336.32,1556.053333333333,6480.48,2855.84,475.9733333333334,0.3058849739511928,Thursday
ORD02406,2025-08-25,2025,Q3,8,August,2025-08,CUS0734,Matthew Ahuja,Small Business,2024-06-27,424,1.160848733744011,Hyderabad,Telangana,South,PROD034,Water Bottle,Home & Lifestyle,Kitchen,LifePlus,Online,5,715.03,0.15,15,536.27,107.254,393.27,3575.15,3038.88,607.7760000000001,1966.35,1072.53,214.506,0.3529359500868741,Monday
ORD02407,2025-12-11,2025,Q4,12,December,2025-12,CUS0768,Leela Devan,Small Business,2024-07-26,503,1.377138945927447,Mysuru,Karnataka,South,PROD040,Humidifier,Home & Lifestyle,Home Essentials,AirPure,Store,1,4854.42,0.05,5,242.72,242.72,3203.92,4854.42,4611.7,4611.7,3203.92,1407.78,1407.78,0.305262701389943,Thursday
ORD02408,2023-12-03,2023,Q4,12,December,2023-12,CUS0013,Vedant Mann,Consumer,2021-09-05,819,2.242299794661191,New Delhi,Delhi,North,PROD001,Wireless Mouse,Electronics,Computer Accessories,NovaTech,Online,3,888.13,0.0,0,0.0,0.0,515.12,2664.39,2664.39,888.13,1545.36,1119.03,373.01,0.4199948205780685,Sunday
ORD02409,2024-01-09,2024,Q1,1,January,2024-01,CUS0638,Tanvi Comar,Small Business,2023-03-27,288,0.7885010266940452,Durgapur,West Bengal,East,PROD014,Standing Desk,Furniture,Office Furniture,WorkPro,Store,3,15366.38,0.0,0,0.0,0.0,10602.8,46099.14,46099.14,15366.38,31808.4,14290.74,4763.58,0.310000143169699,Tuesday
ORD02410,2025-12-10,2025,Q4,12,December,2025-12,CUS0452,Yamini Seshadri,Consumer,2025-09-05,96,0.2628336755646817,Surat,Gujarat,West,PROD042,Dumbbell Set,Sports & Fitness,Fitness Equipment,ActiveLife,Online,2,2583.71,0.1,10,516.74,258.37,1601.9,5167.42,4650.68,2325.34,3203.8,1446.88,723.44,0.3111114933730121,Wednesday
ORD02411,2023-09-02,2023,Q3,9,September,2023-09,CUS0817,Gavin Ram,Small Business,2022-07-29,400,1.09514031485284,Hyderabad,Telangana,South,PROD044,Fitness Tracker,Sports & Fitness,Fitness Equipment,FitTech,Online,6,3904.14,0.05,5,1171.24,195.2066666666667,2381.53,23424.84,22253.6,3708.933333333333,14289.18,7964.42,1327.403333333333,0.3578935543013266,Saturday
ORD02412,2025-11-14,2025,Q4,11,November,2025-11,CUS0852,Vrinda Sehgal,Corporate,2022-07-06,1227,3.359342915811088,Surat,Gujarat,West,PROD037,Wall Clock,Home & Lifestyle,Home Essentials,HomeEase,Store,9,942.1,0.05,5,423.94,47.10444444444445,546.42,8478.9,8054.96,894.9955555555556,4917.78,3137.18,348.5755555555555,0.3894718285379443,Friday
ORD02413,2023-08-07,2023,Q3,8,August,2023-08,CUS0903,Zayyan Som,Corporate,2022-04-21,473,1.295003422313484,Bengaluru,Karnataka,South,PROD025,Copy Paper Ream,Office Supplies,Writing & Paper,PaperPlus,Online,5,444.94,0.1,10,222.47,44.494,275.86,2224.7,2002.23,400.446,1379.3,622.93,124.586,0.3111181033148039,Monday
ORD02414,2024-09-03,2024,Q3,9,September,2024-09,CUS0891,Hemangini Muni,Corporate,2022-02-05,941,2.576317590691307,Mumbai,Maharashtra,West,PROD006,Bluetooth Speaker,Electronics,Audio,SoundMax,Online,15,2215.45,0.1,10,3323.18,221.5453333333333,1284.96,33231.75,29908.57,1993.904666666667,19274.4,10634.17,708.9446666666666,0.3555559493482972,Tuesday
ORD02415,2025-12-20,2025,Q4,12,December,2025-12,CUS0929,Advik Vohra,Corporate,2025-11-27,23,0.06297056810403832,Hyderabad,Telangana,South,PROD026,Desk Organizer,Office Supplies,Desk Supplies,OrganizeIt,Store,12,515.89,0.1,10,619.07,51.58916666666667,283.74,6190.68,5571.61,464.3008333333333,3404.88,2166.73,180.5608333333333,0.388887592634804,Saturday
ORD02416,2025-09-17,2025,Q3,9,September,2025-09,CUS0695,Frado Kothari,Small Business,2025-09-16,1,0.002737850787132101,Coimbatore,Tamil Nadu,South,PROD032,Coffee Maker,Home & Lifestyle,Kitchen,HomeEase,Online,4,4285.72,0.1,10,1714.29,428.5725,2785.72,17142.88,15428.59,3857.1475,11142.88,4285.71,1071.4275,0.2777771656385969,Wednesday
ORD02417,2025-03-06,2025,Q1,3,March,2025-03,CUS0368,Ayaan Nagar,Consumer,2021-11-04,1218,3.3347022587269,New Delhi,Delhi,North,PROD003,USB-C Hub,Electronics,Computer Accessories,TechCore,Online,1,1880.42,0.05,5,94.02,94.02,1071.84,1880.42,1786.4,1786.4,1071.84,714.56,714.56,0.4,Thursday
ORD02418,2025-12-06,2025,Q4,12,December,2025-12,CUS0881,Hema Rout,Corporate,2025-11-05,31,0.08487337440109514,Nagpur,Maharashtra,West,PROD037,Wall Clock,Home & Lifestyle,Home Essentials,HomeEase,Store,9,869.87,0.2,20,1565.77,173.9744444444444,504.52,7828.83,6263.06,695.8955555555556,4540.68,1722.38,191.3755555555556,0.2750061471549051,Saturday
ORD02419,2023-08-22,2023,Q3,8,August,2023-08,CUS0709,Mahika Bhatti,Small Business,2023-08-22,0,0.0,Siliguri,West Bengal,East,PROD030,Calculator,Office Supplies,Desk Supplies,CalcPro,Online,5,624.47,0.05,5,156.12,31.224,374.68,3122.35,2966.23,593.246,1873.4,1092.83,218.566,0.3684238916065173,Tuesday
ORD02420,2023-01-01,2023,Q1,1,January,2023-01,CUS0938,Sachi Sem,Corporate,2021-10-01,457,1.25119780971937,Hyderabad,Telangana,South,PROD021,Ballpoint Pen Pack,Office Supplies,Writing & Paper,WriteWell,Store,11,261.17,0.05,5,143.64,13.05818181818182,125.36,2872.87,2729.23,248.1118181818182,1378.96,1350.27,122.7518181818182,0.4947439387666118,Sunday
ORD02421,2025-12-03,2025,Q4,12,December,2025-12,CUS0516,Aarush Kamdar,Consumer,2025-12-02,1,0.002737850787132101,New Delhi,Delhi,North,PROD037,Wall Clock,Home & Lifestyle,Home Essentials,HomeEase,Online,2,869.35,0.1,10,173.87,86.935,504.22,1738.7,1564.83,782.415,1008.44,556.39,278.195,0.3555593898378738,Wednesday
ORD02422,2025-08-22,2025,Q3,8,August,2025-08,CUS0613,Ekapad Rege,Small Business,2025-04-01,143,0.3915126625598905,Surat,Gujarat,West,PROD011,Ergonomic Office Chair,Furniture,Office Furniture,WorkPro,Store,4,7404.62,0.15,15,4442.77,1110.6925,4813.0,29618.48,25175.71,6293.9275,19252.0,5923.71,1480.9275,0.2352946550464714,Friday
ORD02423,2025-10-31,2025,Q4,10,October,2025-10,CUS0655,Ishaan Loyal,Small Business,2025-08-15,77,0.2108145106091718,Pune,Maharashtra,West,PROD032,Coffee Maker,Home & Lifestyle,Kitchen,HomeEase,Store,1,4679.33,0.1,10,467.93,467.93,3041.56,4679.33,4211.4,4211.4,3041.56,1169.84,1169.84,0.2777793607826376,Friday
ORD02424,2024-04-30,2024,Q2,4,April,2024-04,CUS0242,Hredhaan Khalsa,Consumer,2024-03-30,31,0.08487337440109514,Pune,Maharashtra,West,PROD049,Badminton Racket,Sports & Fitness,Sports Accessories,SportMax,Online,2,1824.61,0.0,0,0.0,0.0,1076.52,3649.22,3649.22,1824.61,2153.04,1496.18,748.09,0.4099999451937675,Tuesday
ORD02425,2024-04-25,2024,Q2,4,April,2024-04,CUS0950,Tanveer Shankar,Corporate,2022-08-16,618,1.691991786447639,Kolkata,West Bengal,East,PROD038,LED Light Strip,Home & Lifestyle,Home Essentials,LightPro,Online,9,958.61,0.1,10,862.75,95.86111111111111,527.24,8627.49,7764.74,862.7488888888888,4745.16,3019.58,335.5088888888889,0.3888835942993584,Thursday
